42900,0.18726,-7.116,0.02632,-89.408,0.04039,-70.827
43000,0.18707,-7.266,0.02609,-89.5,0.04024,-71.04
43100,0.18689,-7.428,0.02588,-89.594,0.04005,-71.274
43200,0.18674,-7.578,0.02566,-89.65,0.03989,-71.493
43300,0.18656,-7.74,0.02545,-89.722,0.03973,-71.718
43400,0.1864,-7.896,0.02523,-89.792,0.03955,-71.937
43500,0.18625,-8.052,0.02501,-89.856,0.03938,-72.144
43600,0.1861,-8.208,0.0248,-89.904,0.03923,-72.372
43700,0.18598,-8.364,0.02459,-89.94,0.03906,-72.579
43800,0.18582,-8.514,0.02438,-89.976,0.03889,-72.801
43900,0.18564,-8.676,0.02419,-90.018,0.03874,-73.023
44000,0.18546,-8.82,0.02399,-90.054,0.03859,-73.224
44100,0.18524,-8.976,0.02379,-90.08,0.03842,-73.461
44200,0.18506,-9.12,0.02359,-90.092,0.03827,-73.665
44300,0.18485,-9.264,0.02341,-90.092,0.03812,-73.872
44400,0.1846,-9.414,0.02321,-90.09,0.03796,-74.094
44500,0.1843,-9.576,0.02303,-90.106,0.0378,-74.313
